episode_date,episode_number,rating,rel_link,season_num,show,title,votes
3 Apr. 2003,14,4.6,/title/tt1101149/,16,Dragon Ball Z,Granddaughter Pan,(283)
4 Apr. 2003,15,4.7,/title/tt1101141/,16,Dragon Ball Z,Buu's Reincarnation,(272)
7 Apr. 2003,16,5.0,/title/tt1101144/,16,Dragon Ball Z,Goku's Next Journey,(331)
17 Nov. 2017,1,8.7,/title/tt5690490/,1,The Punisher,3 AM,"(6,231)"
17 Nov. 2017,2,8.3,/title/tt5690496/,1,The Punisher,Two Dead Men,"(5,296)"
17 Nov. 2017,3,8.5,/title/tt5690500/,1,The Punisher,Kandahar,"(5,071)"
17 Nov. 2017,4,8.5,/title/tt5690506/,1,The Punisher,Resupply,"(4,780)"
17 Nov. 2017,5,8.7,/title/tt5690514/,1,The Punisher,Gunner,"(4,771)"
17 Nov. 2017,6,8.4,/title/tt5690526/,1,The Punisher,The Judas Goat,"(4,556)"
17 Nov. 2017,7,8.8,/title/tt5690528/,1,The Punisher,Crosshairs,"(4,565)"
17 Nov. 2017,8,8.9,/title/tt5690534/,1,The Punisher,Cold Steel,"(4,638)"
17 Nov. 2017,9,9.0,/title/tt5690538/,1,The Punisher,Front Toward Enemy,"(4,705)"
17 Nov. 2017,10,9.2,/title/tt5690544/,1,The Punisher,Virtue of the Vicious,"(5,396)"
17 Nov. 2017,11,9.3,/title/tt5690548/,1,The Punisher,Danger Close,"(5,699)"
17 Nov. 2017,12,9.5,/title/tt5690552/,1,The Punisher,Home,"(7,128)"
17 Nov. 2017,13,9.2,/title/tt5690560/,1,The Punisher,Memento Mori,"(5,734)"
18 Jan. 2019,1,9.0,/title/tt7746006/,2,The Punisher,Roadhouse Blues,"(3,812)"
18 Jan. 2019,2,8.4,/title/tt8050238/,2,The Punisher,Fight or Flight,"(2,830)"
18 Jan. 2019,3,9.0,/title/tt8230684/,2,The Punisher,Trouble the Water,"(2,949)"
18 Jan. 2019,4,8.0,/title/tt8762254/,2,The Punisher,Scar Tissue,"(2,515)"
18 Jan. 2019,5,8.5,/title/tt8709448/,2,The Punisher,One-Eyed Jacks,"(2,402)"
18 Jan. 2019,6,8.2,/title/tt8762262/,2,The Punisher,Nakazat,"(2,303)"
18 Jan. 2019,7,8.6,/title/tt8762270/,2,The Punisher,One Bad Day,"(2,267)"
18 Jan. 2019,8,8.4,/title/tt8581084/,2,The Punisher,My Brother's Keeper,"(2,223)"
18 Jan. 2019,9,8.4,/title/tt8390538/,2,The Punisher,Flustercluck,"(2,165)"
18 Jan. 2019,10,8.9,/title/tt8639358/,2,The Punisher,The Dark Hearts of Men,"(2,380)"
18 Jan. 2019,11,8.6,/title/tt8737922/,2,The Punisher,The Abyss,"(2,151)"
18 Jan. 2019,12,9.0,/title/tt8737924/,2,The Punisher,Collision Course,"(2,292)"
18 Jan. 2019,13,9.2,/title/tt8737926/,2,The Punisher,The Whirlwind,"(2,885)"
9 Apr. 2009,1,7.1,/title/tt1363447/,1,Parks and Recreation,Pilot,"(2,052)"
16 Apr. 2009,2,7.2,/title/tt1366779/,1,Parks and Recreation,Canvassing,"(1,750)"
23 Apr. 2009,3,7.3,/title/tt1366780/,1,Parks and Recreation,The Reporter,"(1,624)"
30 Apr. 2009,4,7.5,/title/tt1366781/,1,Parks and Recreation,Boys' Club,"(1,584)"
7 May 2009,5,7.3,/title/tt1366782/,1,Parks and Recreation,The Banquet,"(1,515)"
14 May 2009,6,7.8,/title/tt1366783/,1,Parks and Recreation,Rock Show,"(1,556)"
17 Sep. 2009,1,8.1,/title/tt1467703/,2,Parks and Recreation,Pawnee Zoo,"(1,602)"
24 Sep. 2009,2,8.2,/title/tt1490874/,2,Parks and Recreation,The Stakeout,"(1,527)"
1 Oct. 2009,3,7.9,/title/tt1490293/,2,Parks and Recreation,Beauty Pageant,"(1,477)"
8 Oct. 2009,4,8.4,/title/tt1504600/,2,Parks and Recreation,Practice Date,"(1,510)"
15 Oct. 2009,5,7.8,/title/tt1504148/,2,Parks and Recreation,Sister City,"(1,569)"
22 Oct. 2009,6,7.8,/title/tt1509675/,2,Parks and Recreation,Kaboom,"(1,398)"
29 Oct. 2009,7,8.4,/title/tt1523800/,2,Parks and Recreation,Greg Pikitis,"(1,543)"
5 Nov. 2009,8,8.5,/title/tt1531526/,2,Parks and Recreation,Ron and Tammy,"(1,531)"
12 Nov. 2009,9,8.0,/title/tt1536813/,2,Parks and Recreation,The Camel,"(1,396)"
19 Nov. 2009,10,8.8,/title/tt1539432/,2,Parks and Recreation,Hunting Trip,"(1,695)"
3 Dec. 2009,11,8.0,/title/tt1541365/,2,Parks and Recreation,Tom's Divorce,"(1,367)"
10 Dec. 2009,12,8.1,/title/tt1545370/,2,Parks and Recreation,Christmas Scandal,"(1,363)"
14 Jan. 2010,13,8.2,/title/tt1559848/,2,Parks and Recreation,The Set Up,"(1,373)"
21 Jan. 2010,14,8.1,/title/tt1559849/,2,Parks and Recreation,Leslie's House,"(1,339)"
4 Feb. 2010,15,8.1,/title/tt1559850/,2,Parks and Recreation,Sweetums,"(1,340)"
11 Feb. 2010,16,7.8,/title/tt1559851/,2,Parks and Recreation,Galentine's Day,"(1,334)"
4 Mar. 2010,17,8.1,/title/tt1559852/,2,Parks and Recreation,Woman of the Year,"(1,309)"
11 Mar. 2010,18,8.2,/title/tt1559853/,2,Parks and Recreation,The Possum,"(1,317)"
18 Mar. 2010,19,8.3,/title/tt1559854/,2,Parks and Recreation,Park Safety,"(1,361)"
25 Mar. 2010,20,8.1,/title/tt1559855/,2,Parks and Recreation,Summer Catalog,"(1,294)"
29 Apr. 2010,21,8.6,/title/tt1559856/,2,Parks and Recreation,94 Meetings,"(1,400)"
6 May 2010,22,8.5,/title/tt1559857/,2,Parks and Recreation,Telethon,"(1,355)"
13 May 2010,23,8.6,/title/tt1587572/,2,Parks and Recreation,The Master Plan,"(1,382)"
20 May 2010,24,8.7,/title/tt1587573/,2,Parks and Recreation,Freddy Spaghetti,"(1,391)"
20 Jan. 2011,1,8.4,/title/tt1636224/,3,Parks and Recreation,Go Big or Go Home,"(1,358)"
27 Jan. 2011,2,9.0,/title/tt1636235/,3,Parks and Recreation,Flu Season,"(1,714)"
3 Feb. 2011,3,8.2,/title/tt1636239/,3,Parks and Recreation,Time Capsule,"(1,325)"
10 Feb. 2011,4,8.6,/title/tt1636240/,3,Parks and Recreation,Ron & Tammy: Part Two,"(1,407)"
17 Feb. 2011,5,8.2,/title/tt1636241/,3,Parks and Recreation,Media Blitz,"(1,297)"
24 Feb. 2011,6,8.2,/title/tt1636242/,3,Parks and Recreation,Indianapolis,"(1,293)"
17 Mar. 2011,7,8.8,/title/tt1636243/,3,Parks and Recreation,Harvest Festival,"(1,433)"
24 Mar. 2011,8,8.2,/title/tt1636244/,3,Parks and Recreation,Camping,"(1,302)"
14 Apr. 2011,9,9.1,/title/tt1636245/,3,Parks and Recreation,Fancy Party,"(1,658)"
21 Apr. 2011,10,8.6,/title/tt1636225/,3,Parks and Recreation,Soulmates,"(1,368)"
28 Apr. 2011,11,8.8,/title/tt1636226/,3,Parks and Recreation,Jerry's Painting,"(1,383)"
5 May 2011,12,8.4,/title/tt1636227/,3,Parks and Recreation,Eagleton,"(1,297)"
12 May 2011,13,8.9,/title/tt1636228/,3,Parks and Recreation,The Fight,"(1,624)"
12 May 2011,14,8.6,/title/tt1636229/,3,Parks and Recreation,Road Trip,"(1,341)"
19 May 2011,15,8.3,/title/tt1636230/,3,Parks and Recreation,The Bubble,"(1,254)"
19 May 2011,16,8.9,/title/tt1636231/,3,Parks and Recreation,Li'l Sebastian,"(1,457)"
22 Sep. 2011,1,8.3,/title/tt1986601/,4,Parks and Recreation,I'm Leslie Knope,"(1,291)"
29 Sep. 2011,2,8.8,/title/tt2015058/,4,Parks and Recreation,Ron and Tammys,"(1,389)"
6 Oct. 2011,3,8.3,/title/tt2040001/,4,Parks and Recreation,Born and Raised,"(1,238)"
13 Oct. 2011,4,8.4,/title/tt2041051/,4,Parks and Recreation,Pawnee Rangers,"(1,361)"
27 Oct. 2011,5,7.9,/title/tt2087381/,4,Parks and Recreation,Meet 'N' Greet,"(1,196)"
3 Nov. 2011,6,8.6,/title/tt2088449/,4,Parks and Recreation,End of the World,"(1,360)"
10 Nov. 2011,7,8.2,/title/tt2089306/,4,Parks and Recreation,The Treaty,"(1,248)"
17 Nov. 2011,8,8.2,/title/tt2095350/,4,Parks and Recreation,Smallest Park,"(1,224)"
1 Dec. 2011,9,8.6,/title/tt2108220/,4,Parks and Recreation,The Trial of Leslie Knope,"(1,239)"
8 Dec. 2011,10,8.6,/title/tt2113422/,4,Parks and Recreation,Citizen Knope,"(1,235)"
12 Jan. 2012,11,8.6,/title/tt2143605/,4,Parks and Recreation,The Comeback Kid,"(1,352)"
19 Jan. 2012,12,8.5,/title/tt2156103/,4,Parks and Recreation,Campaign Ad,"(1,196)"
26 Jan. 2012,13,8.8,/title/tt2164475/,4,Parks and Recreation,Bowling for Votes,"(1,266)"
2 Feb. 2012,14,8.4,/title/tt2183551/,4,Parks and Recreation,Operation Ann,"(1,175)"
16 Feb. 2012,15,8.1,/title/tt2201899/,4,Parks and Recreation,Dave Returns,"(1,135)"
23 Feb. 2012,16,7.9,/title/tt2213145/,4,Parks and Recreation,Sweet Sixteen,"(1,107)"
1 Mar. 2012,17,8.1,/title/tt2230337/,4,Parks and Recreation,Campaign Shake-Up,"(1,095)"
8 Mar. 2012,18,8.1,/title/tt2235069/,4,Parks and Recreation,Lucky,"(1,117)"
19 Apr. 2012,19,8.1,/title/tt2235067/,4,Parks and Recreation,Live Ammo,"(1,106)"
24 Apr. 2012,20,8.9,/title/tt2235071/,4,Parks and Recreation,The Debate,"(1,312)"
1 May 2012,21,8.4,/title/tt2235065/,4,Parks and Recreation,Bus Tour,"(1,161)"
8 May 2012,22,9.1,/title/tt2235063/,4,Parks and Recreation,"Win, Lose or Draw","(1,391)"
20 Sep. 2012,1,8.1,/title/tt2337844/,5,Parks and Recreation,Ms. Knope Goes to Washington,"(1,156)"
27 Sep. 2012,2,8.1,/title/tt2372202/,5,Parks and Recreation,Soda Tax,"(1,125)"
4 Oct. 2012,3,8.2,/title/tt2387570/,5,Parks and Recreation,How a Bill Becomes a Law,"(1,120)"
18 Oct. 2012,4,8.3,/title/tt2368492/,5,Parks and Recreation,Sex Education,"(1,139)"
25 Oct. 2012,5,8.8,/title/tt2414120/,5,Parks and Recreation,Halloween Surprise,"(1,299)"
8 Nov. 2012,6,8.0,/title/tt2414122/,5,Parks and Recreation,Ben's Parents,"(1,098)"
15 Nov. 2012,7,8.0,/title/tt2415146/,5,Parks and Recreation,Leslie vs. April,"(1,071)"
29 Nov. 2012,8,8.0,/title/tt2459040/,5,Parks and Recreation,Pawnee Commons,"(1,088)"
6 Dec. 2012,9,9.0,/title/tt2466936/,5,Parks and Recreation,Ron and Diane,"(1,367)"
17 Jan. 2013,10,8.9,/title/tt2629728/,5,Parks and Recreation,Two Parties,"(1,340)"
24 Jan. 2013,11,8.3,/title/tt2570016/,5,Parks and Recreation,Women in Garbage,"(1,095)"
7 Feb. 2013,12,7.9,/title/tt2639376/,5,Parks and Recreation,Ann's Decision,"(1,053)"
14 Feb. 2013,13,8.7,/title/tt2658686/,5,Parks and Recreation,Emergency Response,"(1,118)"
21 Feb. 2013,14,9.3,/title/tt2699702/,5,Parks and Recreation,Leslie and Ben,"(1,588)"
21 Feb. 2013,15,8.1,/title/tt2629240/,5,Parks and Recreation,Correspondents' Lunch,"(1,015)"
14 Mar. 2013,16,8.3,/title/tt2649404/,5,Parks and Recreation,Bailout,"(1,054)"
4 Apr. 2013,17,7.8,/title/tt2747032/,5,Parks and Recreation,Partridge,"(1,011)"
11 Apr. 2013,18,8.5,/title/tt2747036/,5,Parks and Recreation,Animal Control,"(1,052)"
18 Apr. 2013,19,8.2,/title/tt2747038/,5,Parks and Recreation,Article Two,"(1,027)"
18 Apr. 2013,20,8.3,/title/tt2795868/,5,Parks and Recreation,Jerry's Retirement,"(1,018)"
25 Apr. 2013,21,7.8,/title/tt2795870/,5,Parks and Recreation,Swing Vote,(977)
2 May 2013,22,8.5,/title/tt2759004/,5,Parks and Recreation,Are You Better Off?,"(1,038)"
26 Sep. 2013,1,8.7,/title/tt2909126/,6,Parks and Recreation,London: Part 1,"(1,225)"
26 Sep. 2013,2,8.8,/title/tt3334072/,6,Parks and Recreation,London: Part 2,"(1,051)"
3 Oct. 2013,3,7.9,/title/tt3186496/,6,Parks and Recreation,The Pawnee-Eagleton Tip Off Classic,"(1,020)"
10 Oct. 2013,4,8.2,/title/tt3205444/,6,Parks and Recreation,Doppelgängers,"(1,066)"
17 Oct. 2013,5,8.0,/title/tt3248698/,6,Parks and Recreation,Gin It Up!,(993)
14 Nov. 2013,6,8.2,/title/tt3189126/,6,Parks and Recreation,Filibuster,"(1,004)"
14 Nov. 2013,7,7.8,/title/tt3261934/,6,Parks and Recreation,Recall Vote,(968)
21 Nov. 2013,8,7.9,/title/tt3197812/,6,Parks and Recreation,Fluoride,"(1,009)"
21 Nov. 2013,9,8.4,/title/tt3305414/,6,Parks and Recreation,The Cones of Dunshire,"(1,019)"
9 Jan. 2014,10,7.8,/title/tt3371312/,6,Parks and Recreation,Second Chunce,(980)
16 Jan. 2014,11,7.8,/title/tt3429722/,6,Parks and Recreation,New Beginnings,(945)
23 Jan. 2014,12,7.8,/title/tt3442160/,6,Parks and Recreation,Farmers Market,(979)
30 Jan. 2014,13,9.0,/title/tt3460878/,6,Parks and Recreation,Ann and Chris,"(1,294)"
27 Feb. 2014,14,8.1,/title/tt3511740/,6,Parks and Recreation,Anniversaries,(972)
6 Mar. 2014,15,7.9,/title/tt3479254/,6,Parks and Recreation,The Wall,(934)
13 Mar. 2014,16,7.7,/title/tt3547114/,6,Parks and Recreation,New Slogan,(930)
20 Mar. 2014,17,7.9,/title/tt3571458/,6,Parks and Recreation,Galentine's Day,(919)
3 Apr. 2014,18,7.9,/title/tt3559602/,6,Parks and Recreation,Prom,(941)
10 Apr. 2014,19,8.5,/title/tt3561964/,6,Parks and Recreation,Flu Season 2,"(1,016)"
17 Apr. 2014,20,8.4,/title/tt3575408/,6,Parks and Recreation,"One in 8,000",(933)
24 Apr. 2014,21,9.0,/title/tt3575412/,6,Parks and Recreation,Moving Up: Part 1,"(1,268)"
24 Apr. 2014,22,9.4,/title/tt3575414/,6,Parks and Recreation,Moving Up: Part 2,"(1,637)"
13 Jan. 2015,1,7.9,/title/tt3609484/,7,Parks and Recreation,2017,"(1,183)"
13 Jan. 2015,2,8.4,/title/tt3784118/,7,Parks and Recreation,Ron & Jammy,"(1,113)"
20 Jan. 2015,3,7.7,/title/tt3784616/,7,Parks and Recreation,William Henry Harrison,"(1,024)"
20 Jan. 2015,4,9.6,/title/tt3784778/,7,Parks and Recreation,Leslie and Ron,"(2,397)"
27 Jan. 2015,5,8.4,/title/tt3785430/,7,Parks and Recreation,Gryzzlbox,"(1,007)"
27 Jan. 2015,6,8.3,/title/tt3785530/,7,Parks and Recreation,Save JJ's,(981)
3 Feb. 2015,7,8.6,/title/tt3785532/,7,Parks and Recreation,Donna and Joe,"(1,033)"
3 Feb. 2015,8,8.2,/title/tt3785534/,7,Parks and Recreation,Ms. Ludgate-Dwyer Goes to Washington,(996)
10 Feb. 2015,9,8.6,/title/tt3785432/,7,Parks and Recreation,Pie-Mary,"(1,046)"
10 Feb. 2015,10,8.6,/title/tt3784782/,7,Parks and Recreation,The Johnny Karate Super Awesome Musical Explosion Show,"(1,396)"
17 Feb. 2015,11,8.7,/title/tt3784620/,7,Parks and Recreation,Two Funerals,"(1,038)"
24 Feb. 2015,12,9.6,/title/tt3784126/,7,Parks and Recreation,One Last Ride,"(2,356)"
24 Feb. 2015,13,9.7,/title/tt3748226/,7,Parks and Recreation,One Last Ride,"(2,952)"
3 Sep. 2008,1,8.2,/title/tt1284388/,1,Sons of Anarchy,Pilot,"(2,699)"
10 Sep. 2008,2,8.0,/title/tt1259489/,1,Sons of Anarchy,Seeds,"(2,037)"
17 Sep. 2008,3,8.2,/title/tt1261700/,1,Sons of Anarchy,Fun Town,"(1,922)"
24 Sep. 2008,4,8.2,/title/tt1261701/,1,Sons of Anarchy,Patch Over,"(1,823)"
1 Oct. 2008,5,8.4,/title/tt1261702/,1,Sons of Anarchy,Giving Back,"(1,788)"
8 Oct. 2008,6,8.2,/title/tt1261703/,1,Sons of Anarchy,AK-51,"(1,712)"
15 Oct. 2008,7,8.2,/title/tt1261704/,1,Sons of Anarchy,Old Bones,"(1,689)"
22 Oct. 2008,8,8.8,/title/tt1261705/,1,Sons of Anarchy,The Pull,"(1,778)"
29 Oct. 2008,9,8.4,/title/tt1261706/,1,Sons of Anarchy,Hell Followed,"(1,617)"
5 Nov. 2008,10,8.4,/title/tt1261707/,1,Sons of Anarchy,Better Half,"(1,627)"
12 Nov. 2008,11,8.5,/title/tt1261696/,1,Sons of Anarchy,Capybara,"(1,613)"
19 Nov. 2008,12,9.2,/title/tt1261697/,1,Sons of Anarchy,The Sleep of Babies,"(1,989)"
26 Nov. 2008,13,9.2,/title/tt1261698/,1,Sons of Anarchy,The Revelator,"(1,996)"
8 Sep. 2009,1,8.8,/title/tt1303554/,2,Sons of Anarchy,Albification,"(1,675)"
15 Sep. 2009,2,8.3,/title/tt1303559/,2,Sons of Anarchy,Small Tears,"(1,486)"
22 Sep. 2009,3,8.2,/title/tt1303560/,2,Sons of Anarchy,Fix,"(1,457)"
29 Sep. 2009,4,8.4,/title/tt1303561/,2,Sons of Anarchy,Eureka,"(1,450)"
6 Oct. 2009,5,8.7,/title/tt1303562/,2,Sons of Anarchy,Smite,"(1,453)"
13 Oct. 2009,6,8.8,/title/tt1303563/,2,Sons of Anarchy,Falx Cerebri,"(1,465)"
20 Oct. 2009,7,9.0,/title/tt1303564/,2,Sons of Anarchy,Gilead,"(1,523)"
27 Oct. 2009,8,8.7,/title/tt1303565/,2,Sons of Anarchy,Potlatch,"(1,463)"
3 Nov. 2009,9,8.3,/title/tt1303566/,2,Sons of Anarchy,Fa Guan,"(1,427)"
10 Nov. 2009,10,9.2,/title/tt1303555/,2,Sons of Anarchy,Balm,"(1,771)"
17 Nov. 2009,11,8.8,/title/tt1303556/,2,Sons of Anarchy,Service,"(1,501)"
24 Nov. 2009,12,9.2,/title/tt1303557/,2,Sons of Anarchy,The Culling,"(1,685)"
1 Dec. 2009,13,9.4,/title/tt1303558/,2,Sons of Anarchy,Na Triobloidi,"(2,086)"
7 Sep. 2010,1,9.1,/title/tt1559905/,3,Sons of Anarchy,So,"(1,859)"
14 Sep. 2010,2,8.1,/title/tt1559910/,3,Sons of Anarchy,Oiled,"(1,403)"
21 Sep. 2010,3,8.2,/title/tt1559911/,3,Sons of Anarchy,Caregiver,"(1,430)"
28 Sep. 2010,4,8.3,/title/tt1559912/,3,Sons of Anarchy,Home,"(1,363)"
5 Oct. 2010,5,8.3,/title/tt1559913/,3,Sons of Anarchy,Turning and Turning,"(1,333)"
12 Oct. 2010,6,8.2,/title/tt1559914/,3,Sons of Anarchy,The Push,"(1,340)"
19 Oct. 2010,7,8.2,/title/tt1559915/,3,Sons of Anarchy,Widening Gyre,"(1,320)"
26 Oct. 2010,8,8.0,/title/tt1559916/,3,Sons of Anarchy,Lochan Mor,"(1,374)"
2 Nov. 2010,9,8.2,/title/tt1559917/,3,Sons of Anarchy,Turas,"(1,323)"
9 Nov. 2010,10,8.8,/title/tt1559906/,3,Sons of Anarchy,Fírinne,"(1,363)"
16 Nov. 2010,11,8.8,/title/tt1559907/,3,Sons of Anarchy,Bainne,"(1,384)"
23 Nov. 2010,12,8.7,/title/tt1559908/,3,Sons of Anarchy,June Wedding,"(1,366)"
30 Nov. 2010,13,9.7,/title/tt1559909/,3,Sons of Anarchy,NS,"(3,514)"
6 Sep. 2011,1,9.0,/title/tt1989270/,4,Sons of Anarchy,Out,"(1,715)"
13 Sep. 2011,2,8.5,/title/tt1974884/,4,Sons of Anarchy,Booster,"(1,341)"
20 Sep. 2011,3,8.5,/title/tt1989269/,4,Sons of Anarchy,Dorylus,"(1,300)"
27 Sep. 2011,4,8.2,/title/tt1977537/,4,Sons of Anarchy,Una Venta,"(1,269)"
4 Oct. 2011,5,8.3,/title/tt1989268/,4,Sons of Anarchy,Brick,"(1,278)"
11 Oct. 2011,6,9.0,/title/tt2016680/,4,Sons of Anarchy,With an X,"(1,396)"
18 Oct. 2011,7,8.8,/title/tt2010656/,4,Sons of Anarchy,Fruit for the Crows,"(1,325)"
25 Oct. 2011,8,9.1,/title/tt2021956/,4,Sons of Anarchy,Family Recipe,"(1,382)"
1 Nov. 2011,9,8.7,/title/tt2050258/,4,Sons of Anarchy,Kiss,"(1,273)"
8 Nov. 2011,10,9.3,/title/tt2049291/,4,Sons of Anarchy,Hands,"(1,539)"
15 Nov. 2011,11,9.1,/title/tt2085522/,4,Sons of Anarchy,Call of Duty,"(1,430)"
22 Nov. 2011,12,9.2,/title/tt2083709/,4,Sons of Anarchy,Burnt and Purged Away,"(1,489)"
29 Nov. 2011,13,9.1,/title/tt2105914/,4,Sons of Anarchy,"To Be, Act 1","(1,461)"
6 Dec. 2011,14,9.1,/title/tt2105915/,4,Sons of Anarchy,"To Be, Act 2","(1,680)"
11 Sep. 2012,1,9.0,/title/tt2175526/,5,Sons of Anarchy,Sovereign,"(1,870)"
18 Sep. 2012,2,8.6,/title/tt2254710/,5,Sons of Anarchy,Authority Vested,"(1,412)"
25 Sep. 2012,3,9.4,/title/tt2222136/,5,Sons of Anarchy,Laying Pipe,"(2,241)"
2 Oct. 2012,4,8.6,/title/tt2254722/,5,Sons of Anarchy,Stolen Huffy,"(1,453)"
9 Oct. 2012,5,8.4,/title/tt2254728/,5,Sons of Anarchy,Orca Shrugged,"(1,409)"
16 Oct. 2012,6,8.5,/title/tt2315090/,5,Sons of Anarchy,Small World,"(1,290)"
23 Oct. 2012,7,8.6,/title/tt2315092/,5,Sons of Anarchy,Toad's Wild Ride,"(1,290)"
30 Oct. 2012,8,8.7,/title/tt2315094/,5,Sons of Anarchy,Ablation,"(1,262)"
6 Nov. 2012,9,8.3,/title/tt2315100/,5,Sons of Anarchy,Andare Pescare,"(1,234)"
13 Nov. 2012,10,8.6,/title/tt2315096/,5,Sons of Anarchy,Crucifixed,"(1,241)"
20 Nov. 2012,11,8.9,/title/tt2315098/,5,Sons of Anarchy,To Thine Own Self,"(1,293)"
27 Nov. 2012,12,9.1,/title/tt2315102/,5,Sons of Anarchy,Darthy,"(1,348)"
4 Dec. 2012,13,9.3,/title/tt2315104/,5,Sons of Anarchy,J'ai Obtenu Cette,"(1,738)"
10 Sep. 2013,1,8.4,/title/tt2524432/,6,Sons of Anarchy,Straw,"(1,832)"
17 Sep. 2013,2,8.1,/title/tt2966864/,6,Sons of Anarchy,One One Six,"(1,334)"
24 Sep. 2013,3,8.2,/title/tt2980966/,6,Sons of Anarchy,Poenitentia,"(1,274)"
1 Oct. 2013,4,9.2,/title/tt3155914/,6,Sons of Anarchy,Wolfsangel,"(1,638)"
8 Oct. 2013,5,8.9,/title/tt3180174/,6,Sons of Anarchy,The Mad King,"(1,431)"
15 Oct. 2013,6,8.7,/title/tt3198434/,6,Sons of Anarchy,Salvage,"(1,349)"
22 Oct. 2013,7,8.2,/title/tt3212886/,6,Sons of Anarchy,Sweet and Vaded,"(1,319)"
29 Oct. 2013,8,8.1,/title/tt3147428/,6,Sons of Anarchy,Los Fantasmas,"(1,199)"
5 Nov. 2013,9,8.9,/title/tt3175848/,6,Sons of Anarchy,John 8:32,"(1,328)"
12 Nov. 2013,10,8.4,/title/tt3188850/,6,Sons of Anarchy,Huang Wu,"(1,200)"
19 Nov. 2013,11,9.4,/title/tt3240506/,6,Sons of Anarchy,Aon Rud Persanta,"(1,888)"
3 Dec. 2013,12,8.9,/title/tt3240508/,6,Sons of Anarchy,You Are My Sunshine,"(1,373)"
10 Dec. 2013,13,9.5,/title/tt3240510/,6,Sons of Anarchy,A Mother's Work,"(3,114)"
9 Sep. 2014,1,8.4,/title/tt3383464/,7,Sons of Anarchy,Black Widower,"(1,956)"
16 Sep. 2014,2,8.3,/title/tt3894464/,7,Sons of Anarchy,Toil and Till,"(1,486)"
23 Sep. 2014,3,8.1,/title/tt3838552/,7,Sons of Anarchy,Playing with Monsters,"(1,428)"
30 Sep. 2014,4,8.8,/title/tt3898634/,7,Sons of Anarchy,Poor Little Lambs,"(1,617)"
7 Oct. 2014,5,8.7,/title/tt3901218/,7,Sons of Anarchy,Some Strange Eruption,"(1,421)"
14 Oct. 2014,6,8.3,/title/tt3901214/,7,Sons of Anarchy,Smoke 'em If You Got 'em,"(1,329)"
21 Oct. 2014,7,8.6,/title/tt3902190/,7,Sons of Anarchy,Greensleeves,"(1,429)"
28 Oct. 2014,8,8.2,/title/tt3902192/,7,Sons of Anarchy,The Separation of Crows,"(1,323)"
4 Nov. 2014,9,8.6,/title/tt3908440/,7,Sons of Anarchy,What a Piece of Work Is Man,"(1,431)"
11 Nov. 2014,10,9.2,/title/tt3903590/,7,Sons of Anarchy,Faith and Despondency,"(2,132)"
18 Nov. 2014,11,9.5,/title/tt3908442/,7,Sons of Anarchy,Suits of Woe,"(2,564)"
2 Dec. 2014,12,9.4,/title/tt3903588/,7,Sons of Anarchy,Red Rose,"(2,587)"
9 Dec. 2014,13,9.5,/title/tt3885886/,7,Sons of Anarchy,Papa's Goods,"(4,543)"
19 Sep. 2010,1,8.6,/title/tt1276201/,1,Boardwalk Empire,Boardwalk Empire,"(3,253)"
26 Sep. 2010,2,8.0,/title/tt1501024/,1,Boardwalk Empire,The Ivory Tower,"(1,845)"
3 Oct. 2010,3,8.2,/title/tt1558885/,1,Boardwalk Empire,Broadway Limited,"(1,719)"
10 Oct. 2010,4,8.3,/title/tt1585675/,1,Boardwalk Empire,Anastasia,"(1,633)"
17 Oct. 2010,5,8.4,/title/tt1585674/,1,Boardwalk Empire,Nights in Ballygran,"(1,579)"
24 Oct. 2010,6,8.3,/title/tt1595390/,1,Boardwalk Empire,Family Limitation,"(1,508)"
31 Oct. 2010,7,8.7,/title/tt1649463/,1,Boardwalk Empire,Home,"(1,510)"
7 Nov. 2010,8,8.3,/title/tt1648275/,1,Boardwalk Empire,Hold Me in Paradise,"(1,392)"
14 Nov. 2010,9,8.7,/title/tt1649464/,1,Boardwalk Empire,Belle Femme,"(1,400)"
21 Nov. 2010,10,8.6,/title/tt1648274/,1,Boardwalk Empire,The Emerald City,"(1,389)"
28 Nov. 2010,11,8.4,/title/tt1651528/,1,Boardwalk Empire,Paris Green,"(1,347)"
5 Dec. 2010,12,8.8,/title/tt1651529/,1,Boardwalk Empire,A Return to Normalcy,"(1,463)"
25 Sep. 2011,1,8.4,/title/tt1775555/,2,Boardwalk Empire,21,"(1,452)"
2 Oct. 2011,2,8.5,/title/tt1863537/,2,Boardwalk Empire,Ourselves Alone,"(1,320)"
9 Oct. 2011,3,8.4,/title/tt1927248/,2,Boardwalk Empire,A Dangerous Maid,"(1,271)"
16 Oct. 2011,4,8.4,/title/tt1927249/,2,Boardwalk Empire,What Does the Bee Do?,"(1,248)"
23 Oct. 2011,5,8.9,/title/tt1919431/,2,Boardwalk Empire,Gimcrack and Bunkum,"(1,344)"
30 Oct. 2011,6,8.2,/title/tt1926431/,2,Boardwalk Empire,The Age of Reason,"(1,214)"
6 Nov. 2011,7,8.4,/title/tt1991372/,2,Boardwalk Empire,Peg of Old,"(1,238)"
13 Nov. 2011,8,8.8,/title/tt1989758/,2,Boardwalk Empire,Two Boats and a Lifeguard,"(1,237)"
20 Nov. 2011,9,8.6,/title/tt2046374/,2,Boardwalk Empire,Battle of the Century,"(1,181)"
